ID,Language
5770,Latin
5770,Arabic
5770,English
5771,English
5772,English
5773,Punjabi
5774,English
5775,English
5776,English
5777,English
5778,English
5779,English
5780,English
5781,English
5782,English
5783,English
5783,Cantonese
5784,English
5785,English
5786,English
5787,English
5788,Malayalam
5789,English
5790,English
5791,Hebrew
5791,English
5792,English
5793,English
5794,English
5795,English
5796,English
5797,Mandarin
5798,Tamil
5799,English
5800,English
5801,English
5802,English
5803,English
5804,English
5805,English
5805,Latin
5806,Hindi
5807,English
5808,Spanish
5808,Catalan
5808,Italian
5809,English
5810,Mandarin
5811,English
5812,English
5813,English
5814,English
5815,English
5816,French
5817,English
5818,Russian
5818,Hungarian
5819,English
5820,Hindi
5821,English
5822,Spanish
5822,English
5822,Italian
5823,English
5824,English
5824,French
5825,Korean
5826,Mandarin
5826,Shanghainese
5827,English
5828,English
5828,Kinyarwanda
5829,English
5829,Japanese
5829,Vietnamese
5830,English
5831,Spanish
5832,Russian
5833,English
5834,French
5834,Yiddish
5834,English
5834,Spanish
5834,Hebrew
5834,Italian
5835,English
5836,English
5837,English
5838,English
5839,English
5840,English
5841,English
5842,Mandarin
5842,Cantonese
5842,Spanish
5843,Korean
5843,English
5843,German
5844,English
5844,Spanish
5845,English
5846,English
5846,Romanian
5846,Arabic
5847,English
5848,English
5849,English
5850,Telugu
5851,English
5852,English
5853,English
5854,English
5855,English
5856,English
5857,English
5858,French
5858,Arabic
5859,English
5859,Italian
5860,English
5861,German
5862,English
5863,English
5864,English
5865,English
5866,English
5866,Hawaiian
5866,French
5867,English
5868,English
5869,English
5870,English
5871,Japanese
5872,Korean
5873,Cantonese
5873,English
5874,English
5875,English
5876,English
5877,English
5878,English
5879,English
5880,English
5880,French
5881,English
5882,English
5883,English
5884,Spanish
5885,Hindi
5886,English
5887,English
5887,Spanish
5888,English
5888,French
5889,English
5890,English
5891,English
5892,English
5892,French
5892,Cantonese
5893,English
5893,Hindi
5894,English
5895,English
5896,English
5897,English
5898,English
5899,English
5900,English
5900,Cantonese
5901,English
5902,Russian
5902,Spanish
5902,English
5903,English
5904,English
5905,English
5906,English
5907,English
5908,Chinese
5909,English
5910,English
5910,Gallegan
5911,Hindi
5912,Korean
5912,English
5912,Spanish
5913,English
5914,English
5915,English
5916,Italian
5916,French
5917,English
5917,Russian
5917,French
5917,German
5918,French
5919,English
5919,Irish
5920,Hindi
5921,English
5922,English
5923,English
5924,English
5925,English
5925,Italian
5926,English
5927,German
5927,English
5928,Danish
5928,Italian
5928,English
5929,English
5930,German
5930,Latin
5931,English
5932,Tamil
5933,Hindi
5934,English
5935,English
5936,English
5937,English
5938,English
5939,English
5939,Punjabi
5940,English
5941,English
5942,English
5943,English
5944,English
5945,English
5946,Tamil
5946,Hindi
5947,Hindi
5948,English
5949,English
5950,English
5951,Hebrew
5951,Arabic
5951,French
5952,English
5953,English
5953,German
5954,English
5955,English
5956,English
5957,English
5958,English
5958,Spanish
5959,English
5960,English
5961,English
5961,Inuktitut
5962,English
5963,Korean
5964,English
5965,English
5966,Lingala
5966,French
5967,English
5968,English
5969,English
5969,American Sign Language
5970,English
5971,English
5972,English
5972,Italian
5972,Latin
5973,English
5974,English
5975,French
5976,Japanese
5977,French
5978,English
5979,English
5979,Slovak
5979,French
5980,English
5981,Italian
5982,English
5983,English
5984,English
5984,Romanian
5985,Haitian
5985,English
5985,French
5986,English
5987,English
5988,English
5989,Russian
5989,Ukrainian
5989,Belarusian
5990,Hungarian
5990,Japanese
5991,Korean
5992,English
5992,Chinese
5993,English
5994,English
5995,English
5996,English
5997,English
5997,Spanish
5998,Hindi
5998,Awadhi
5999,Spanish
6000,English
6001,English
6002,English
6003,English
6004,English
6005,Urdu
6006,English
6007,English
6008,English
6009,English
6010,English
6011,Korean
6012,English
6012,German
6013,English
6014,English
6015,English
6016,English
6017,Spanish
6018,English
6018,Italian
6019,English
6020,Greek
6020,English
6021,English
6022,English
6023,French
6023,English
6024,Portuguese
6024,English
6025,French
6025,Arabic
6025,Kabyle
6027,English
6028,English
6028,French
6029,English
6030,English
6031,Korean
6031,Japanese
6032,English
6032,French
6033,English
6034,English
6035,English
6036,English
6037,English
6038,Spanish
6038,English
6038,German
6038,Basque
6039,English
6040,English
6040,Hindi
6041,English
6042,English
6043,Czech
6043,Slovak
6044,English
6045,English
6046,English
6047,Hindi
6048,Portuguese
6049,Romanian
6050,English
6051,English
6052,English
6053,English
6054,English
6055,English
6056,Mandarin
6056,Min Nan
6057,English
6058,English
6059,English
6060,Danish
6061,Hebrew
6061,English
6061,Romanian
6061,French
6062,English
6064,English
6064,Cantonese
6065,English
6066,French
6067,English
6068,English
6069,Portuguese
6070,Japanese
6071,English
6071,Latin
6071,Hawaiian
6071,French
6072,English
6073,Tamil
6074,English
6075,German
6075,Polish
6075,French
6075,Spanish
6075,English
6076,Japanese
6077,English
6078,English
6079,Kinyarwanda
6080,Hindi
6081,English
6082,German
6082,French
6083,English
6084,English
6085,English
6086,Hindi
6087,English
6087,Czech
6087,Japanese
6088,English
6089,Swedish
6090,English
6091,English
6092,English
6093,Greek
6093,English
6094,English
6095,English
6096,English
6098,English
6099,English
6100,Korean
6100,French
6101,English
6102,English
6103,English
6104,English
6105,English
6106,French
6107,English
6108,English
6109,English
6110,Serbian
6110,Russian
6110,Macedonian
6110,German
6110,Slovenian
6111,English
6112,English
6113,English
6114,English
6114,Japanese
6115,Mandarin
6115,Cantonese
6115,Japanese
6116,Hindi
6117,English
6119,Polish
6120,English
6120,Spanish
6121,Korean
6122,English
6123,German
6124,English
6125,English
6126,English
6127,French
6128,English
6129,English
6130,Japanese
6131,English
6132,English
6133,English
6134,French
6134,German
6134,Occitan
6135,English
6135,Persian
6135,French
6136,English
6137,English
6138,Cantonese
6139,English
6140,English
6140,Chinese
6140,Vietnamese
6141,English
6142,English
6143,Spanish
6144,English
6145,Korean
6145,English
6145,Filipino
6146,Spanish
6146,English
6147,English
6148,English
6149,English
6150,English
6151,English
6152,English
6152,French
6153,English
6153,French
6153,Italian
6153,German
6153,Latin
6154,English
6155,English
6156,Russian
6157,Telugu
6158,Hindi
6159,English
6160,English
6161,English
6162,French
6163,English
6163,Italian
6163,French
6164,Mandarin
6164,Min Nan
6165,English
6166,English
6167,Basque
6167,Spanish
6167,English
6168,English
6169,Georgian
6169,Russian
6170,English
6171,English
6172,English
6173,English
6174,Arabic
6174,Amharic
6175,English
6176,English
6176,Spanish
6177,English
6178,English
6179,English
6179,French
6179,Japanese
6180,English
6181,English
6182,English
6183,English
6184,Hindi
6185,English
6186,Serbian
6186,Portuguese
6187,English
6188,English
6189,English
6190,English
6190,Russian
6191,English
6191,Portuguese
6191,Japanese
6192,English
6193,English
6194,Cantonese
6194,Mandarin
6195,English
6196,English
6197,English
6198,English
6199,Spanish
6199,Portuguese
6200,English
6201,English
6202,French
6202,Russian
6203,English
6204,English
6205,English
6206,English
6207,English
6207,French
6208,English
6209,Mandarin
6210,English
6211,English
6212,English
6212,Spanish
6213,Hindi
6214,English
6215,English
6216,English
6216,Hungarian
6217,English
6218,English
6219,English
6220,English
6221,English
6222,Hindi
6222,English
6223,English
6223,Spanish
6224,Tamil
6225,English
6226,English
6227,English
6227,Low German
6228,English
6229,English
6230,English
6231,English
6232,Bulgarian
6233,English
6234,English
6235,English
6236,Swedish
6236,English
6236,Arabic
6236,French
6236,Latin
6237,English
6238,English
6239,English
6240,English
6241,Hindi
6241,Italian
6242,English
6243,English
6244,English
6245,English
6246,English
6247,Urdu
6248,Hindi
6249,Min Nan
6250,English
6251,Hindi
6252,Telugu
6252,Tamil
6253,English
6254,English
6254,German
6254,French
6255,English
6256,French
6257,Telugu
6258,English
6259,English
6260,English
6261,English
6262,English
6263,Dutch
6264,English
6265,English
6266,English
6267,English
6268,English
6269,Hindi
6270,English
6270,Bulgarian
6271,English
6272,English
6273,Korean
6274,English
6275,Cantonese
6276,English
6276,Latin
6276,Icelandic
6277,English
6278,English
6279,English
6280,Italian
6281,Polish
6281,Yiddish
6281,Hebrew
6281,German
6282,English
6283,English
6284,Italian
6284,Spanish
6285,German
6286,English
6287,French
6287,English
6288,Bulgarian
6288,English
6289,Mandarin
6290,Korean
6291,Italian
6292,English
6293,Mandarin
6294,Mandarin
6294,Bengali
6294,Hindi
6294,Spanish
6294,English
6295,English
6296,English
6297,Japanese
6298,Finnish
6298,Swedish
6299,English
6300,English
6301,Hindi
6302,English
6303,Japanese
6303,Korean
6303,English
6304,English
6305,English
6305,Tamil
6306,Italian
6307,English
6308,Cantonese
6308,Mandarin
6309,English
6310,English
6311,English
6313,English
6314,English
6315,English
6315,German
6315,Italian
6316,Hindi
6316,Bhojpuri
6317,English
6319,Hindi
6320,English
6320,German
6320,French
6320,Italian
6321,English
6322,English
6323,English
6324,English
6324,French
6324,Latin
6324,German
6325,English
6325,German
6326,English
6326,Portuguese
6327,English
6327,French
6327,Cantonese
6328,Korean
6329,English
6330,English
6331,Tamil
6332,French
6333,English
6334,Korean
6334,English
6335,English
6335,Spanish
6336,English
6337,English
6338,English
6339,English
6340,Hindi
6341,English
6342,English
6343,English
6344,English
6345,English
6346,French
6346,German
6346,Yiddish
6347,English
6348,English
6349,English
6350,English
6351,English
6351,Italian
6352,English
6353,English
6354,English
6355,English
6356,English
6357,English
6358,Tamil
6359,English
6359,French
6360,Hindi
6361,English
6362,English
6363,English
6364,Mongolian
6365,Korean
6366,English
6367,English
6367,Portuguese
6368,English
6369,English
6370,English
6371,English
6372,English
6372,Japanese
6373,English
6374,English
6375,English
6376,English
6377,English
6378,English
6379,English
6380,English
6381,English
6382,English
6383,Italian
6384,English
6385,English
6386,Spanish
6387,English
6388,English
6388,Mandarin
6388,Japanese
6388,German
6389,English
6390,French
6390,English
6391,English
6392,English
6393,English
6395,German
6395,English
6395,Polish
6395,Russian
6396,English
6397,Arabic
6398,English
6399,English
6400,English
6400,Italian
6400,Icelandic
6401,English
6401,French
6401,German
6402,English
6403,English
6404,English
6405,English
6405,Spanish
6406,Thai
6407,English
6408,Tamil
6408,Telugu
6409,English
6410,English
6411,Hindi
6412,Urdu
6413,English
6413,German
6414,Hebrew
6415,English
6416,English
6417,English
6418,English
6419,English
6420,English
6421,English
6422,English
6423,Italian
6424,English
6425,English
6426,English
6427,English
6428,Mandarin
6428,English
6428,Hungarian
6429,English
6430,Korean
6431,English
6431,French
6431,Portuguese
6431,Spanish
6432,English
6432,German
6432,Italian
6433,English
6434,English
6435,English
6436,Russian
6436,English
6437,Cantonese
6437,Mandarin
6438,English
6439,English
6440,Swedish
6441,English
6442,Urdu
6442,Punjabi
6443,English
6444,English
6445,English
6446,English
6447,English
6448,English
6449,English
6450,English
6451,English
6452,English
6453,English
6454,Aramaic
6454,Latin
6454,Hebrew
6455,French
6456,Hindi
6456,English
6457,Russian
6457,Ukrainian
6458,English
6459,English
6460,English
6460,Italian
6462,Hindi
6463,English
6464,English
6464,Latin
6465,Mandarin
6465,Min Nan
6465,Cantonese
6466,English
6467,English
6468,Italian
6469,English
6470,English
6471,English
6472,German
6473,English
6474,English
6474,French
6475,English
6476,Hindi
6477,Spanish
6478,French
6479,English
6479,German
6479,Polish
6479,French
6480,English
6481,English
6481,Spanish
6482,Kirghiz
6483,English
6484,English
6485,English
6486,English
6487,English
6488,English
6489,English
6490,English
6491,English
6492,English
6493,English
6494,English
6495,English
6496,English
6497,English
6498,English
6499,English
6500,Russian
6501,Hindi
6502,English
6503,English
6504,Korean
6504,Vietnamese
6505,English
6506,English
6507,English
6508,English
6509,English
6509,Spanish
6510,English
6511,English
6512,English
6513,English
6514,English
6515,English
6516,English
6517,English
6518,English
6519,English
6519,Dutch
6519,Italian
6519,French
6520,Hindi
6520,English
6521,English
6522,English
6523,English
6523,Spanish
6524,English
6525,Tamil
6525,Telugu
6526,English
6527,Mandarin
6527,English
6528,Italian
6528,French
6528,English
6529,English
6530,Hebrew
6530,Arabic
6531,English
6531,Mandarin
6531,Cantonese
6532,English
6532,Russian
6532,Hebrew
6533,English
6534,Japanese
6535,English
6536,English
6537,English
6538,English
6539,English
6540,English
6541,English
6542,English
6543,English
6544,English
6545,Mandarin
6545,Thai
6546,English
6547,English
6547,French
6547,German
6548,English
6548,Spanish
6549,English
6550,English
6551,English
6552,English
6553,Hindi
6554,English
6555,Spanish
6556,English
6557,Mandarin
6558,English
6559,English
6560,English
6561,English
6562,English
6563,English
6564,English
6565,Norwegian
6566,Mandarin
6567,English
6568,English
6570,English
6571,Hindi
6572,English
6574,English
6575,Mandarin
6575,Shanghainese
6575,Japanese
6576,English
6577,Cantonese
6578,English
6579,English
6580,English
6581,Japanese
6582,English
6583,English
6584,Japanese
6585,English
6585,Polish
6586,Malayalam
6587,Mandarin
6587,Cantonese
6587,English
6587,Arabic
6587,Malay
6588,English
6589,English
6590,English
6591,English
6592,English
6593,English
6593,Spanish
6593,German
6593,French
6593,Italian
6594,English
6594,Japanese
6595,English
6595,French
6596,English
6597,English
6598,English
6598,Bengali
6599,English
6599,Hindi
6599,Sanskrit
6600,Italian
6600,English
6601,English
6602,English
6603,English
6604,Hebrew
6604,English
6605,English
6606,English
6607,Tamil
6608,English
6609,English
6610,English
6611,English
6612,Hindi
6612,Tamil
6612,English
6612,French
6613,English
6614,English
6615,Spanish
6617,English
6619,English
